a,r,c,x,y
0,15,70,70.50100070804382,25.981988199417042
1,14,70,70.00099868506153,25.115736709748713
1,14,69,69.000999544829,25.115736709748713
0,15,68,68.50099997471273,25.981988199417042
1,15,69,69.00099954482899,26.847830061724476
1,15,70,70.00099868506153,26.847830061724476
0,11,49,49.50099998340522,19.053614791514004
0,11,50,50.50099996681045,19.053614791514004
1,10,50,50.0009999367818,18.187775382065023
1,10,49,49.000999991702614,18.187775382065023
0,11,48,48.501,19.053614791514004
1,11,49,49.000999991702614,19.919868734040787
1,11,50,50.0009999367818,19.919868734040787
0,14,71,71.50099984827634,24.249894847441293
0,14,72,72.50099898850885,24.249894847441293
1,13,72,72.0009994183926,23.383643357772964
1,13,71,71.00100027816006,23.383643357772964
0,14,70,70.50100070804382,24.249894847441293
1,14,71,71.00100027816008,25.115736709748713
1,14,72,72.00099941839261,25.115736709748713
1,9,49,49.000999991702614,16.45568203008926
1,9,50,50.0009999367818,16.45568203008926
0,9,49,49.50099998340522,15.58942808756249
0,9,48,48.501,15.58942808756249
1,9,48,48.00100000829739,16.45568203008926
0,10,48,48.501,17.321521439538255
0,10,49,49.50099998340522,17.321521439538255
0,13,73,73.50100058160743,22.51780149546553
0,13,74,74.50099972183993,22.51780149546553
1,12,74,74.00100015172367,21.6515500057972
1,12,73,73.00100101149116,21.6515500057972
0,13,72,72.50099898850885,22.51780149546553
1,13,73,73.00100101149116,23.383643357772964
1,13,74,74.00100015172367,23.383643357772964
0,8,48,48.501,13.857334735586727
0,8,49,49.50099998340522,13.857334735586727
1,7,49,49.000999991702614,12.991492873279308
1,7,48,48.00100000829739,12.991492873279308
0,8,47,47.50100001659478,13.857334735586727
1,8,48,48.00100000829739,14.723586225255056
1,8,49,49.000999991702614,14.723586225255056
0,12,75,75.50099886207248,20.785708143489767
0,12,76,76.50100045517102,20.785708143489767
1,11,76,76.00100088505475,19.919868734040787
1,11,75,75.00099929195622,19.919868734040787
0,12,74,74.50099972183993,20.785708143489767
1,12,75,75.0009992919562,21.6515500057972
1,12,76,76.00100088505475,21.6515500057972
1,6,48,48.00100000829739,11.259399521303544
1,6,49,49.000999991702614,11.259399521303544
0,6,48,48.501,10.39356011185455
0,6,47,47.50100001659478,10.39356011185455
1,6,47,47.0010000632182,11.259399521303544
0,7,47,47.50100001659478,12.125653463830313
0,7,48,48.501,12.125653463830313
0,11,77,77.50099959540356,19.053614791514004
0,11,78,78.50099873563609,19.053614791514004
1,10,78,78.00099916551981,18.187775382065023
1,10,77,77.0010000252873,18.187775382065023
0,11,76,76.50100045517102,19.053614791514004
1,11,77,77.0010000252873,19.919868734040787
1,11,78,78.00099916551981,19.919868734040787
0,5,47,47.50100001659478,8.661464307020347
0,5,48,48.501,8.661464307020347
1,4,48,48.00100000829739,7.795212817352019
1,4,47,47.0010000632182,7.795212817352019
0,5,46,46.501000033189555,8.661464307020347
1,5,47,47.0010000632182,9.527306169327781
1,5,48,48.00100000829739,9.527306169327781
0,10,79,79.50100032873463,17.321521439538255
0,10,80,80.50099946896717,17.321521439538255
1,9,80,80.00099989885089,16.45568203008926
1,9,79,79.00100075861836,16.45568203008926
0,10,78,78.50099873563607,17.321521439538255
1,10,79,79.00100075861837,18.187775382065023
1,10,80,80.00099989885089,18.187775382065023
1,3,47,47.0010000632182,6.063121918234709
1,3,48,48.00100000829739,6.063121918234709
0,3,47,47.50100001659478,5.197277603068836
0,3,46,46.501000033189555,5.197277603068836
1,3,46,46.00100000316091,6.063121918234709
0,4,46,46.501000033189555,6.9293734079030385
0,4,47,47.50100001659478,6.9293734079030385
0,9,81,81.50100106206571,15.58942808756249
0,9,82,82.50100020229824,15.58942808756249
1,8,82,82.00100063218198,14.723586225255056
1,8,81,81.00099903908342,14.723586225255056
0,9,80,80.50099946896717,15.58942808756249
1,9,81,81.00099903908342,16.45568203008926
1,9,82,82.00100063218197,16.45568203008926
0,2,46,46.501000033189555,3.465186703951526
0,2,47,47.50100001659478,3.465186703951526
1,1,47,47.0010000632182,2.599347294502531
1,1,46,46.00100000316091,2.599347294502531
0,2,45,45.501000126436395,3.465186703951526
1,2,46,46.00100000316091,4.331438193619856
1,2,47,47.0010000632182,4.331438193619856
1,20,55,55.00099993045998,35.507884741383926
1,20,56,56.000999683909015,35.507884741383926
0,20,55,55.501000113792756,34.642044105505725
0,20,54,54.50099974712721,34.642044105505725
1,20,54,54.00100017701095,35.507884741383926
0,21,54,54.50099974712721,36.37413745748149
0,21,55,55.501000113792756,36.37413745748149
1,19,57,57.001000050574554,33.77620346962751
1,19,58,58.000999804023586,33.77620346962751
0,19,57,57.50100023390733,32.90995075352996
0,19,56,56.50099986724179,32.90995075352996
1,19,56,56.000999683909015,33.77620346962751
0,20,56,56.50099986724179,34.642044105505725
0,20,57,57.50100023390733,34.642044105505725
0,19,54,54.50099974712721,32.90995075352996
0,19,55,55.501000113792756,32.90995075352996
1,18,55,55.00099993045998,32.04411011765175
1,18,54,54.00100017701095,32.04411011765175
0,19,53,53.50099999367818,32.90995075352996
1,19,54,54.00100017701095,33.77620346962751
1,19,55,55.00099993045998,33.77620346962751
1,18,59,59.000999557472625,32.04411011765175
1,18,60,60.00099992413816,32.04411011765175
0,18,59,59.5010003540219,31.177857401554217
0,18,58,58.50099998735636,31.177857401554217
1,18,58,58.000999804023586,32.04411011765175
0,19,58,58.50099998735636,32.90995075352996
0,19,59,59.5010003540219,32.90995075352996
1,17,54,54.00100017701095,30.312016765676002
1,17,55,55.00099993045998,30.312016765676002
0,17,54,54.50099974712721,29.445765276007673
0,17,53,53.50099999367818,29.445765276007673
1,17,53,53.00100011695366,30.312016765676002
0,18,53,53.50099999367818,31.177857401554217
0,18,54,54.50099974712721,31.177857401554217
1,17,61,61.0010002908037,30.312016765676002
1,17,62,62.00099943103623,30.312016765676002
0,17,61,61.50099986091997,29.445765276007673
0,17,60,60.50099949425442,29.445765276007673
1,17,60,60.00099992413816,30.312016765676002
0,18,60,60.50099949425442,31.177857401554217
0,18,61,61.50099986091997,31.177857401554217
0,16,53,53.50099999367818,27.714081551392805
0,16,54,54.50099974712721,27.714081551392805
1,15,54,54.00100017701095,26.847830061724476
1,15,53,53.00100011695366,26.847830061724476
0,16,52,52.500999933620896,27.714081551392805
1,16,53,53.00100011695366,28.57992341370024
1,16,54,54.00100017701095,28.57992341370024
1,16,63,63.00099979770178,28.57992341370024
1,16,64,64.00100016436731,28.57992341370024
0,16,63,63.50099936781803,27.714081551392805
0,16,62,62.50100022758551,27.714081551392805
1,16,62,62.00099943103623,28.57992341370024
0,17,62,62.50100022758551,29.445765276007673
0,17,63,63.50099936781803,29.445765276007673
1,14,53,53.00100011695366,25.115736709748713
1,14,54,54.00100017701095,25.115736709748713
0,14,53,53.50099999367818,24.249894847441293
0,14,52,52.500999933620896,24.249894847441293
1,14,52,52.00100005689638,25.115736709748713
0,15,52,52.500999933620896,25.981988199417042
0,15,53,53.50099999367818,25.981988199417042
1,15,65,65.00100053103286,26.847830061724476
1,15,66,66.00099967126538,26.847830061724476
0,15,65,65.50100010114912,25.981988199417042
0,15,64,64.50099973448359,25.981988199417042
1,15,64,64.00100016436731,26.847830061724476
0,16,64,64.50099973448359,27.714081551392805
0,16,65,65.50100010114912,27.714081551392805
0,13,52,52.500999933620896,22.51780149546553
0,13,53,53.50099999367818,22.51780149546553
1,12,53,53.00100011695366,21.6515500057972
1,12,52,52.00100005689638,21.6515500057972
0,13,51,51.50099987356361,22.51780149546553
1,13,52,52.00100005689638,23.383643357772964
1,13,53,53.00100011695366,23.383643357772964
1,14,67,67.00100003793092,25.115736709748713
1,14,68,68.00100040459647,25.115736709748713
0,14,67,67.50099960804718,24.249894847441293
0,14,66,66.50100046781466,24.249894847441293
1,14,66,66.00099967126539,25.115736709748713
0,15,66,66.50100046781468,25.981988199417042
0,15,67,67.5009996080472,25.981988199417042
1,11,52,52.00100005689638,19.919868734040787
1,11,53,53.00100011695366,19.919868734040787
0,11,52,52.500999933620896,19.053614791514004
0,11,51,51.50099987356361,19.053614791514004
1,11,51,51.00099999683909,19.919868734040787
0,12,51,51.50099987356361,20.785708143489767
0,12,52,52.500999933620896,20.785708143489767
1,13,69,69.00099954482899,23.383643357772964
1,13,70,70.00099868506153,23.383643357772964
0,13,69,69.50099911494524,22.51780149546553
0,13,68,68.50099997471274,22.51780149546553
1,13,68,68.00100040459647,23.383643357772964
0,14,68,68.50099997471274,24.249894847441293
0,14,69,69.50099911494524,24.249894847441293
0,10,51,51.50099987356361,17.321521439538255
0,10,52,52.500999933620896,17.321521439538255
1,9,52,52.00100005689638,16.45568203008926
1,9,51,51.00099999683909,16.45568203008926
0,10,50,50.50099996681045,17.321521439538255
1,10,51,51.00099999683909,18.187775382065023
1,10,52,52.00100005689638,18.187775382065023
1,12,71,71.00100027816006,21.6515500057972
1,12,72,72.00099941839261,21.6515500057972
0,12,71,71.50099984827634,20.785708143489767
0,12,70,70.50100070804382,20.785708143489767
1,12,70,70.00099868506153,21.6515500057972
0,13,70,70.50100070804382,22.51780149546553
0,13,71,71.50099984827634,22.51780149546553
1,8,51,51.00099999683909,14.723586225255056
1,8,52,52.00100005689638,14.723586225255056
0,8,51,51.50099987356361,13.857334735586727
0,8,50,50.50099996681045,13.857334735586727
1,8,50,50.0009999367818,14.723586225255056
0,9,50,50.50099996681045,15.58942808756249
0,9,51,51.50099987356361,15.58942808756249
1,11,73,73.00100101149116,19.919868734040787
1,11,74,74.00100015172369,19.919868734040787
0,11,73,73.50100058160743,19.053614791514004
0,11,72,72.50099898850887,19.053614791514004
1,11,72,72.00099941839261,19.919868734040787
0,12,72,72.50099898850887,20.785708143489767
0,12,73,73.50100058160743,20.785708143489767
0,7,50,50.50099996681045,12.125653463830313
0,7,51,51.50099987356361,12.125653463830313
1,6,51,51.00099999683909,11.259399521303544
1,6,50,50.0009999367818,11.259399521303544
0,7,49,49.50099998340522,12.125653463830313
1,7,50,50.0009999367818,12.991492873279308
1,7,51,51.00099999683909,12.991492873279308
1,10,75,75.00099929195622,18.187775382065023
1,10,76,76.00100088505476,18.187775382065023
0,10,75,75.50099886207246,17.321521439538255
0,10,74,74.50099972183993,17.321521439538255
1,10,74,74.00100015172369,18.187775382065023
0,11,74,74.50099972183995,19.053614791514004
0,11,75,75.50099886207248,19.053614791514004
1,5,50,50.0009999367818,9.527306169327781
1,5,51,51.00099999683909,9.527306169327781
0,5,50,50.50099996681045,8.661464307020347
0,5,49,49.50099998340522,8.661464307020347
1,5,49,49.000999991702614,9.527306169327781
0,6,49,49.50099998340522,10.39356011185455
0,6,50,50.50099996681045,10.39356011185455
1,9,77,77.00100002528728,16.45568203008926
1,9,78,78.0009991655198,16.45568203008926
0,9,77,77.50099959540356,15.58942808756249
0,9,76,76.50100045517102,15.58942808756249
1,9,76,76.00100088505475,16.45568203008926
0,10,76,76.50100045517102,17.321521439538255
0,10,77,77.50099959540356,17.321521439538255
0,4,49,49.50099998340522,6.9293734079030385
0,4,50,50.50099996681045,6.9293734079030385
1,3,50,50.0009999367818,6.063121918234709
1,3,49,49.000999991702614,6.063121918234709
0,4,48,48.501,6.9293734079030385
1,4,49,49.000999991702614,7.795212817352019
1,4,50,50.0009999367818,7.795212817352019
1,8,79,79.00100075861837,14.723586225255056
1,8,80,80.00099989885089,14.723586225255056
0,8,79,79.50100032873463,13.857334735586727
0,8,78,78.50099873563609,13.857334735586727
1,8,78,78.00099916551981,14.723586225255056
0,9,78,78.50099873563609,15.58942808756249
0,9,79,79.50100032873463,15.58942808756249
1,2,49,49.000999991702614,4.331438193619856
1,2,50,50.0009999367818,4.331438193619856
0,2,49,49.50099998340522,3.465186703951526
0,2,48,48.501,3.465186703951526
1,2,48,48.00100000829739,4.331438193619856
0,3,48,48.501,5.197277603068836
0,3,49,49.50099998340522,5.197277603068836
0,18,56,56.50099986724179,31.177857401554217
0,18,57,57.50100023390733,31.177857401554217
1,17,57,57.001000050574554,30.312016765676002
1,17,56,56.000999683909015,30.312016765676002
0,18,55,55.501000113792756,31.177857401554217
1,18,56,56.000999683909015,32.04411011765175
1,18,57,57.001000050574554,32.04411011765175
0,17,58,58.50099998735636,29.445765276007673
0,17,59,59.5010003540219,29.445765276007673
1,16,59,59.000999557472625,28.57992341370024
1,16,58,58.000999804023586,28.57992341370024
0,17,57,57.50100023390733,29.445765276007673
1,17,58,58.000999804023586,30.312016765676002
1,17,59,59.000999557472625,30.312016765676002
1,16,56,56.000999683909015,28.57992341370024
1,16,57,57.001000050574554,28.57992341370024
0,16,56,56.50099986724179,27.714081551392805
0,16,55,55.501000113792756,27.714081551392805
1,16,55,55.00099993045998,28.57992341370024
0,17,55,55.501000113792756,29.445765276007673
0,17,56,56.50099986724179,29.445765276007673
0,16,60,60.50099949425442,27.714081551392805
0,16,61,61.50099986091997,27.714081551392805
1,15,61,61.0010002908037,26.847830061724476
1,15,60,60.00099992413816,26.847830061724476
0,16,59,59.5010003540219,27.714081551392805
1,16,60,60.00099992413816,28.57992341370024
1,16,61,61.0010002908037,28.57992341370024
0,15,55,55.501000113792756,25.981988199417042
0,15,56,56.50099986724179,25.981988199417042
1,14,56,56.000999683909015,25.115736709748713
1,14,55,55.00099993045998,25.115736709748713
0,15,54,54.50099974712721,25.981988199417042
1,15,55,55.00099993045998,26.847830061724476
1,15,56,56.000999683909015,26.847830061724476
0,15,62,62.50100022758551,25.981988199417042
0,15,63,63.50099936781803,25.981988199417042
1,14,63,63.000999797701766,25.115736709748713
1,14,62,62.00099943103623,25.115736709748713
0,15,61,61.50099986091997,25.981988199417042
1,15,62,62.00099943103623,26.847830061724476
1,15,63,63.000999797701766,26.847830061724476
1,13,55,55.00099993045998,23.383643357772964
1,13,56,56.000999683909015,23.383643357772964
0,13,55,55.501000113792756,22.51780149546553
0,13,54,54.50099974712721,22.51780149546553
1,13,54,54.00100017701095,23.383643357772964
0,14,54,54.50099974712721,24.249894847441293
0,14,55,55.501000113792756,24.249894847441293
0,14,64,64.50099973448359,24.249894847441293
0,14,65,65.50100010114913,24.249894847441293
1,13,65,65.00100053103286,23.383643357772964
1,13,64,64.00100016436731,23.383643357772964
0,14,63,63.50099936781803,24.249894847441293
1,14,64,64.00100016436731,25.115736709748713
1,14,65,65.00100053103287,25.115736709748713
0,12,54,54.50099974712721,20.785708143489767
0,12,55,55.501000113792756,20.785708143489767
1,11,55,55.00099993045998,19.919868734040787
1,11,54,54.00100017701095,19.919868734040787
0,12,53,53.50099999367818,20.785708143489767
1,12,54,54.00100017701095,21.6515500057972
1,12,55,55.00099993045998,21.6515500057972
0,13,66,66.50100046781466,22.51780149546553
0,13,67,67.50099960804718,22.51780149546553
1,12,67,67.00100003793094,21.6515500057972
1,12,66,66.00099967126538,21.6515500057972
0,13,65,65.50100010114913,22.51780149546553
1,13,66,66.00099967126538,23.383643357772964
1,13,67,67.00100003793092,23.383643357772964
1,10,54,54.00100017701095,18.187775382065023
1,10,55,55.00099993045998,18.187775382065023
0,10,54,54.50099974712721,17.321521439538255
0,10,53,53.50099999367818,17.321521439538255
1,10,53,53.00100011695366,18.187775382065023
0,11,53,53.50099999367818,19.053614791514004
0,11,54,54.50099974712721,19.053614791514004
0,12,68,68.50099997471273,20.785708143489767
0,12,69,69.50099911494526,20.785708143489767
1,11,69,69.000999544829,19.919868734040787
1,11,68,68.00100040459647,19.919868734040787
0,12,67,67.5009996080472,20.785708143489767
1,12,68,68.00100040459647,21.6515500057972
1,12,69,69.00099954482899,21.6515500057972
0,9,53,53.50099999367818,15.58942808756249
0,9,54,54.50099974712721,15.58942808756249
1,8,54,54.00100017701095,14.723586225255056
1,8,53,53.00100011695366,14.723586225255056
